입찰공고명,공고기관명,최종낙찰금액,최종낙찰율,최종낙찰일자,최종낙찰업체명,최종낙찰업체대표자명,최종낙찰업체담당자명,최종낙찰업체주소,최종낙찰금액_num,낙찰율_num,연구주제,기관_상위
2020년 군 조직의 양성평등 지표 조사 및 분석 연구,공군본부,,92.5917,2021-02-07,,,홍성현,,22052916.0,92.5946,18-P3탑재장비PBL적용타당성검증및성과지표개발연구,기관
해상감시레이더-II 양산사업 비용분석,해군군수사령부,367308507.0,87.2529,,,,박계향,,367414388.0,87.2588,표적획득 및 사격지휘체계 발전에 따른 포병효과 분석,국군재정관리단
국군교도소 운영 개선방안 연구,국방부(운영지원과),27622547.0,93.8485,,,,서정은,"전라북도 군산시 임피면 호원대3길 64,",,93.8466,해상작전 위성통신체계 성능개량 선행연구,군
22-2차 연구장비 구매 계약 - 기구세척기 초음파형,방위사업청(운영지원과),5021184.0,93.4158,,주식회사 에이치.티.씨,임순옥,양진,"서울특별시 금천구 가산디지털2로184, 10층 1017호(가산동, 벽산디지털밸리2차)",5013986.0,93.4104,22-7차 연구장비 구매 계약 - 멸균소독기 소형,군
정비용 샵차량 전원발생기 정비기술개발 연구용역,해군군수사령부,,70.8306,2019-12-27,,,,,,70.8197,20-MTU엔진 PBL 비용대효과분석 및 성과지표 연구,제2879부대
PBL 적용을 위한 성과지표/목표 연구,해군본부,,95.6368,,시온하이텍,김지영,정양수,경기도 용인시 기흥구 용구대로2335번길43 (마북동 494-4),112010493.0,,시뮬레이터 소프트웨어 보안성 시험 방안 연구,군
통신 정비장비(스펙트럼 분석기) 구매,육군교육사령부,204767116.0,94.1529,,,권시형,송용재,"서울특별시 금천구 가산디지털2로184, 10층 1017호(가산동, 벽산디지털밸리2차)",,,중금속가열분석기 1항목 구매(의무),중앙행정기관
방산 용역 원가 및 이윤제도 개선방안 연구,국방부조사본부,99224636.0,83.003,2016-09-04,재단법인 한국군사문제연구원,김형철,,"서울특별시 강남구 언주로527, 10층 (역삼동)",99141730.0,83.0029,전력지원체계OMS/MP및RAM분석/LSA적용방안연구,국군재정관리단
유전자감정장비(자동염기서열분석기)소모품 설치 납품,제9965부대,36516106.0,93.8784,2021-02-23,에스엠트레이딩,정성문,이주열,경상남도 창원시 마산회원구 삼호로38-0 (양덕동),36503751.0,,24-F-분석기  주파수편이용 장비 구매,연평부대
과학화경계시스템 정비지원체계 운영분석 연구용역,해군본부,1040209.0,,2018-06-03,,,허진실,,1040867.0,,미래 GOP과학화경계시스템 구축방안에 대한 연구 용역,군
첨단과학기술의 군 활용성 제고 발전방안 연구용역,국군재정관리단,354659942.0,,,,,,,354661727.0,94.7458,전투발전 연구용역 과제 세미나 수행 용역,중앙행정기관
안보학술연구용역(5. 자원관리관련과제),국군재정관리단,,90.4505,,(사)21세기군사연구소,노광현,양진,"서울특별시 성북구 화랑로76, 제3층 307호(하월곡동,코업스타클래스)",113305085.0,90.4433,항-19-032 자동면역분석기 시약(HBsAg RGT)등 112종,중앙행정기관
유류시험장비(황분분석시험기 등 4종) 구매,국방부(운영지원과),20709368.0,80.321,,,고중혁,김소라,"서울특별시 송파구 법원로11길25-0, A동 1310호(문정동, 에이치비즈니스파크)",,80.3349,악성코드 정보제공 및 분석 서비스 구매,중앙행정기관
기술교범 국제규격 S1000D 적용 방안 연구,방위사업청(운영지원과),,,2021-05-19,(주)아인스에스엔씨,김지영,박혜인,"서울특별시 송파구 석촌호수로138, 202호 (삼전동)",535451652.0,90.9694,21년 전군 감염병 감시 지원체계 구축방안 연구용역,군
상륙공격헬기의 효과적인 시설사업 추진방안 연구,육군군수사령부,987622505.0,,2019-05-08,(주)지디시스,이정훈,,"경기도 하남시 미사대로550, 4층 43호(덕풍동, 현대지식산업센터 한강미사)",987614906.0,,월책 차단을 위한 혁신적 GOP 경계 플랫폼 연구,대학
조종사 피로도와 안전비행의 상관관계 분석 연구용역,공군본부,,,,,,김선미,,26372905.0,,2023 임상의학연구센터 통계프로그램 구매,군
20-교육훈련 빅데이터 통합관리체계 구축방안 연구,4284부대,385345082.0,79.5053,2020-01-31,(사)한국전략문제연구소,박정기,,,,,21-첨단 수중전력 소요기술 분석 및 적용방안 연구,중앙행정기관
전술정보통신체계(TICN) 시설사업기본계획 연구용역,해군본부,11298911.0,84.8484,2021-01-30,(주)디앤오종합건축사사무소,,,서울특별시 강동구 양재대로1377 (성내동 삼원빌딩 408호),11270647.0,84.848,21년 연래 해병대 리더십 수준 진단 연구용역,중앙행정기관
24-군 상시학습제도 도입 방안 연구 용역,국방대학교,,92.9202,2023-05-14,국민대학교산학협력단,오철홍,김정옥,경기도 화성시 동탄첨단산업1로14-0 (영천동)  KTX밸리 707호,,,화산 특수작전종합훈련장 선행연구용역(특-24-용-24),군
공기조화계통(HAVC) 성능개선 방안 연구 용역,해군본부,13951164.0,77.3461,2017-08-13,,,,,13930443.0,,철근콘크리트 방폭문 파괴거동분석 및 실증실험 연구,제2879부대
국제공동연구용역(1.한국-NATO안보ㆍ국방...),육군본부,,70.7934,2022-02-20,(사)21세기군사연구소,,이경은,,143784778.0,70.7867,22-함정 대기오염 저감방안  설계영향성 연구,군
(227135-E)디지털포렌식 조사분석도구 구매,합동참모본부,202417515.0,92.6089,2023-08-26,(사)한국전략문제연구소,전건욱,,"서울특별시 강남구 언주로527, 10층 (역삼동)",,,(227258-F)사이버 기술분석용 장비/SW 도입,기관
해병대 안전관리 조직 역할 관련 연구 용역,국방부(운영지원과),19957354.0,,,,,이재광,,,102.0549,음원수집장비 및 음원분석 워크스테이션 구매설치,중앙행정기관
[24-육-84] 탄약부대 경계병력 민간전환 선결 연구,방위사업청(운영지원과),217391206.0,,2022-08-07,주식회사 희망에어텍,차지환,김연,"서울특별시 금천구 가산디지털1로5, 대륭테크노타운 20차 1934호",217433093.0,,군인연금제도 발전방향 연구,제9691부대
방위산업기술 유출 및 침해 대응체계 구축방안 연구,국군재정관리단,,90.097,,,,,,,,SUPPRESSED,국군재정관리단
복수활주로 건설사업 분석평가 및 선행연구,국군재정관리단,173235016.0,94.8309,2019-11-20,,,이지혜,,173191742.0,,국방 비밀관리시스템 연동표준 개념연구,중앙행정기관
23-중북부 물류거점 입지 선정 및 효과 연구,육군 제3808부대,,93.1152,2019-03-09,,,백도현,,114929146.0,,24년 국방연구개발사업의 성과조사 · 분석 연구 ,군
디지털 증거분석체계 라이센스 확보 사업,국군재정관리단,,,,주식회사 시스텍,이우희,명승배,경기도 용인시 기흥구 마북로207(마북동),,,단안형 야간투시경 경미한 성능개량 사업분석,국군재정관리단
[24-육-6] M&S 체계구축  활용방안 연구,국방부(운영지원과),165653206.0,95.0418,2022-12-24,고려대학교산학협력단,김회율,홍태오,경기도 성남시 수정구 창업로42(시흥동) 판교제2테크노밸리 경기기업성장센터 532호,165657210.0,95.0417,사례분석을 통한 對아세안 국방협력 발전방안 연구,군
BigData/VC를 활용한 무기체계 효과분석 연구,육군본부,10300929.0,93.6499,2023-05-25,(사)한국전략문제연구소,,,,,93.6499,방위산업 발전 및 경쟁력 강화를 위한 법적기반 연구,중앙행정기관
(20F058-A)소음영양도작성을위한소음측정및분석용역,방위사업청,657933444.0,74.3679,2023-08-30,,,,,658021574.0,74.3712,21년 공군 자동면역분석기 시약 등 163종 구매,중앙행정기관
17년 작전지속지원분석모델 유지보수 용역,방위사업청(운영지원과),334564411.0,,2022-10-18,군인공제회,임지연,문영옥,"서울특별시 영등포구 경인로 775, 2동 1202호(문래동3가, BJM)",,,사례분석을 통한 對아세안 국방협력 발전방안 연구,중앙행정기관
국방대학교 안보현안분석 등 2종 인쇄 용역,국방부(운영지원과),135749227.0,95.3272,2019-04-11,주식회사  인섹시큐리티,김태영,양선희,경상남도 창원시 마산회원구 양덕북5길97 (양덕동1층상가),,,악성코드 동적분석 SW 라이선스 연장 구매,군
지상무인차량사업 종합평가 추진 시 평가방안 연구,국군재정관리단,,89.4218,2021-10-28,엠에스동민특수가스(주),김시근,전호영,"서울특별시 송파구 법원로9길26, D동 1104호(문정동, H-비즈니스파크)",,,해병대 고유 무기체계별 맞춤식 정비개념 연구,국군재정관리단
20-Lynx 군수지원 여건 고려 적정 수명주기 연구,국군의무사령부,277522556.0,85.6898,2018-08-15,사단법인 안보경영연구원,전건욱,,"서울특별시 강남구 언주로527, 10층 (역삼동)",277475277.0,85.6885,RAM 및 군수지원분석 방법 선진화 연구(2차),4284부대
분석기  스펙트럼용,제2879부대,,88.3448,2021-08-08,주식회사 온품,김태호,김양숙,서울특별시 종로구 새문안로5가길 32(적선동),353110283.0,88.3462,유도탄검사장비(00체계 가스승압기  가스분석기) 정비,군
조종사 피로관리 프로그램 개발 연구용역,국방부(운영지원과),235564545.0,79.187,2023-05-24,라온시스템즈(주),이성로,이동희,"경상북도 경산시 대학로280, 1층(대동)",235589297.0,79.1873,00 군공항 설계기본요구조건 작성 연구용역,국군재정관리단
공군합성전장(LVC)훈련체계구축개념구체화방안연구,공군본부,6633723.0,97.2482,2022-05-12,사단법인 안보경영연구원,전건욱,,"서울특별시 강남구 언주로527, 10층 (역삼동)",,97.2474,민수용 드론의 비행기지 작전지원 활용방안 연구,중앙행정기관
24년 의무장비(수액조절기 분석기) 구매,국군재정관리단,121286073.0,99.4276,2023-07-18,(재)한국해양전략연구소,최종규,박익수,서울특별시 마포구 월드컵북로5길59 (서교동),,99.4266,24~'25년 상층대기분석장비 유지보수,군
24년 자동염기서열분석기 검교정 등 정비,육군본부,391997295.0,,2023-04-02,주식회사 동빈글로벌,위정은,윤진영,"대전광역시 유성구 한밭대로138 (노은동, 노은노블레스) 201호",,88.0154,24~25-F-OOOO 수집/분석장비 유지보수,국군재정관리단
추진장약 저장수명 예측 가속노화시험 연구용역,국방부(운영지원과),,,,,,,,205508871.0,96.3232,의무피복류 보급기준 및 품질개선에 대한 연구,군
BLT급 과학화상륙(지상)전 모의훈련체계 구축 연구,공군본부,,90.3728,,(주)심네트,김진욱,전세희,"서울특별시 금천구 가산디지털2로184, 10층 1017호(가산동, 벽산디지털밸리2차)",57320698.0,90.3726,20-PKMR엔진 PBL 비용대효과분석 및 성과지표 연구,군
조종사 피로도와 안전비행의 역학관계 분석 연구용역,해군본부,,95.635,,(사)한국위기관리연구소,염진수,이기석,"경기도 용인시 수지구 죽전로 152, 단국대학교내(죽전동)",230446269.0,95.6343,공신력 확보를 위한 신규국제표준 적용방안 연구용역,기관
LiDAR 기술의 4차 산업 적용방안 연구용역,해군작전사령부,32665024.0,,,,,이재평,"서울특별시 용산구 한강대로62길41, 3층 (한강로1가)",32672272.0,,전투근무지원정 건조가능성 검토 기술지원 연구용역,국군수도병원
12.정책현안연구(북한의전쟁수행...),육군인사사령부,12832720.0,90.6337,2021-06-16,주식회사 비씨디이엔씨,김석철,김우중,"서울특별시 구로구 디지털로 306, 대륭포스트타워2차 1101호(구로동)",12816254.0,,해병대 데이터 관리 및 활용 발전 방안 연구,국군재정관리단
안정화지역 기반시설 복구방안 연구,육군본부,29868506.0,83.7325,,사단법인 안보경영연구원,전건욱,김현숙,"서울특별시 강남구 언주로527, 10층 (역삼동)",29852048.0,,CSRP 화생방 연구 자료 시약 구매,군
18-직무분석을 통한 계급/직급 책정기준 연구,합동참모본부,414340291.0,84.3646,,(재)한국산업개발연구원,,,,414235820.0,84.3613,한국형 긴급비행장피해체계 개발 연구 용역,군
원거리 구조지원 수행능력향상 방안 연구,방위사업청(운영지원과),,85.14,,(사)한국전략문제연구소,,배수호,"서울특별시 용산구 청파로 40, 삼구빌딩 1815호(한강로3가)",430807890.0,,국가전략기동군 해병대 발전방안 연구 사업,군
17년 분광분석 폭발물탐지 연구용역,국군재정관리단,228211736.0,82.7752,,,,,,,82.7688,CBRS 적용한 전투발전체계의 문제점 및 발전방향 연구,중앙행정기관
방산수출 진흥을 위한 보호법령 정비방안 연구,육군본부,30305028.0,,2017-06-21,주식회사 길상산업,김종광,이승기,"서울특별시 금천구 가산디지털1로1-0 (가산동, 더루벤스밸리) 1208호",30305056.0,,(207110-C) '20년 연구활동 재료(시약  초자) 구매,중앙행정기관
22-해군 정보융합관리체계 개념 연구,국군재정관리단,,,2021-10-24,,,김병찬,,,98.4339,22-함정 대기오염 저감방안  설계영향성 연구,국군재정관리단
복합재 항공기 구조물 구조건전성 해석기법 연구용역,공군본부,385295143.0,78.2918,2017-03-24,,,,"서울특별시 성북구 화랑로76, 제3층 307호(하월곡동,코업스타클래스)",,78.2915,감염 및 외상분야 군의료 특성화 연구용역,제2879부대
(227239-B) 악성코드 수집분석체계 라이선스 구매,육군본부,,87.6544,,,,이춘근,,,87.6564,화학위험물질 및 방사선 탐지  분석용 드론제조,제2879부대
해병대 정체성 향상 프로그램 교육체계 설계 연구,국군재정관리단,,,2020-08-05,(주)에프오알엠도시건축공간연구소,,김하근,"서울특별시 송파구 법원로9길26, D동 1104호(문정동, H-비즈니스파크)",17804854.0,98.4042,22-3차 개념설계 기술지원 연구용역,국군재정관리단
특임여단 북괴군 핵 화생시설 점령/확보방안 연구용역,국군의무사령부,148039906.0,,2018-01-13,,,,,,92.8777,국방우주력 발전을 위한 민·군 기술협력 방안 연구,군
000사업 핸드형 네트워크 분석기 구매,제2879부대,752754787.0,,,,,,,752769749.0,89.4231,[24-육-117] AI기반 사격지휘체계 연구,국군재정관리단
22-해-금속성분분석기 구매,제2879부대,,,2022-11-12,주식회사 제이에스시솔루션,조화순,박정주,부산광역시 영도구 와치로194-0 (동삼동),118607061.0,97.5023,해군교전급분석모델(Build-I) 체계개발사업,군
고속전투주정 시설사업기본계획 수립 연구용역,육군본부,,95.1957,,한국법제연구원,정희석,김한욱,서울특별시 강남구 논현로189길6 (압구정동),94794129.0,95.1949,FA-50 성능개량 방안 연구,합동참모본부
2023년 서울안보대화 프로그램 기획 및 발전방향 연구,육군본부,,98.032,,,,,,261848774.0,,대용량 유전자데이터 분석 파이프라인 및 가시화 연구,국군재정관리단
K1계열전차 포탑회로망상자 시험장비 개발 연구용역,방위사업청(운영지원과),,,,,,전호영,"인천광역시 서구 로봇랜드로155-11 (청라동), 5층 504호",108269164.0,83.3045,잠재적 미사일 위협대비 워게임 활용방안 등 연구,군
군 사이버훈련장 활용을 통한 사이버전 대응전력 연구,제2879부대,,,,,정봉원,,,23395001.0,86.1593,4차산업혁명 기반 무기체계 시험평가 발전방안 연구,군
부품정비대대 - 분석기  스펙트럼용 구매,공군본부,165999897.0,99.3349,,(주) 웃샘,최규식,박병희,대전광역시 대덕구 한밭대로1158-0 (중리동) 707-1,165980306.0,,추진장약 분석시험용 재료구매,군
군용비행장 소음측정 및 분석용역(해),국군재정관리단,30392948.0,97.0296,2021-04-05,,박정기,,"서울특별시 용산구 청파로 40, 삼구빌딩 1815호(한강로3가)",30367559.0,97.031,17년 지형분석장비 교체사업,군
화생방 방호물자 적정방호 수준 연구,방위사업청(운영지원과),47191825.0,,,,,박소연,,47166636.0,90.8432,한국해군 협동교전절차(CEC) 수행방안 연구용역,군
미 해군 6.25전쟁 분석자료 번역 용역,국군재정관리단,207095665.0,86.4101,,그린종합사무기,김종광,박광섭,"서울특별시 동작구 남부순환로2021, 2층 (사당동)",207018921.0,86.4071,21-해-성분분석기 구매,군
한국형 모듈화 부대구조 필요성과 편성 방안 연구,공군본부,171337954.0,88.9233,2022-03-19,주식회사 와이매틱스,최진식,김문선,충청북도 청주시 서원구 남이면 남석로326,171371897.0,,국방 정보기술 조사·분석 연구,국군수도병원
23년 전투발전 연구용역 세미나 수행 용역(5),국군재정관리단,121251888.0,,2019-08-31,국방기술품질원,한영수,,서울특별시 영등포구 여의대방로43나길20-0 (신길동),121197316.0,88.4799,21-해양무인체계에 필요한 핵심기술 연구,국군재정관리단
산소분석기 1종,국방부(운영지원과),213144181.0,,2022-04-05,사단법인 안보경영연구원,,주진형,,,90.9127,자동염기서열분석기 소모품 구매 설치,중앙행정기관
정보학교 사이버공간정보 연구용역,국군수도병원,,,2019-09-27,사단법인 국방지능정보기술융합협회,김종규,노민택,세종특별자치시  시청대로370 세종국책연구단지 사회정책동,310830984.0,,해군  해경운용 및 전방위 안보 강화방안 연구용역,합동상호운용성기술센터
공지통신무전기 성능개량 사업분석,국군재정관리단,,,2023-02-17,주식회사 성보,윤미선,이호준,경기도 남양주시 사릉로33번길1-4 (금곡동)C동3층301호,,87.6324,정비공정 촬영도구  분석SW 구매,중앙행정기관
(22F070-G) 경계용 영상분석 데이터셋 구축,국군지휘통신사령부,477331576.0,85.2605,2020-06-22,중원대학교 산학협력단,김태호,조대현,"경기도 안양시 동안구 시민대로387  A동 1201-1호(관양동,디지털엠파이어)",477450497.0,85.2594,23-D-디지털컨텐츠 위변조 분석시스템 구매,군
항행안전시설 비행점검장비의 군 필요성...연구,제9691부대,23316289.0,88.465,2018-02-16,,,,,23339896.0,88.4632,ISR 자산의 효율적 통합 운용방안 연구,군
24-Y-복-복지회관 신축사업 선행연구용역,국방부(운영지원과),17944448.0,91.0819,,(주)에프오알엠도시건축공간연구소,,윤이나,,17971688.0,91.0823,2024년 바세나르체제 군용물자목록 개정소요 연구,합동참모본부
유·무인 복합체계 발전방안 연구,방위사업청(운영지원과),,,2019-07-03,,,정새롬,"서울특별시 송파구 법원로9길26, D동 1104호(문정동, H-비즈니스파크)",184495132.0,92.3006,4차 산업혁명  군 적용을 위한 R&D 발전방안 연구,군
자동염기서열 분석기 구매설치,국군의무사령부,76496366.0,91.3195,2024-03-24,,,박소연,서울특별시 관악구 관악로1 (신림동),,91.3135,추진장약 분석시험용 재료구매,군
KUH-1 헬기 견인장치 안전센서 개발 연구용역,육군교육사령부,32868031.0,81.3594,2022-05-25,경희대학교산학협력단,안주섭,류상윤,서울특별시 중구 필동로1길30(필동3가) 동국대학교,,81.3644,군수사 품목관리관 적정 취급품목 수 연구,중앙행정기관
24~'25년 상층대기분석장비 유지보수,해군본부,183907085.0,85.6759,2023-03-07,주식회사 네오티스,조경호,정진욱,"서울특별시 금천구 가산디지털1로1-0 (가산동, 더루벤스밸리) 1208호",183886616.0,85.672,23-D-감정장비(면역화학분석기) 구매,군
전자도서관정보체계 고도화개념연구용역(2019G005-H),국군재정관리단,,90.7972,2022-09-19,,,,,24739295.0,,전·평시 예비군 보류직종의 적정성 연구,군
과학기술전문사관 직무 성과분석 연구,합동참모본부,43722573.0,,,주식회사 아레스,유상호,,"경기도 고양시 일산서구 산현로17번길38, 1102동 503호",43639767.0,,공군 우주분야 인력관리 발전방안 연구,중앙행정기관
공군 M&S 체계 발전방향 연구용역,제9691부대,59250036.0,96.6976,2022-09-22,공군사관학교 산학협력단,곽재수,홍성휘,"서울특별시 마포구 서강로136-0 (노고산동, 아이비타워) 5층",59223017.0,,육군수사단 부대개편 시설사업 선행연구 용역,군
사업성과관리(EVM) 적용 고도화 방안 연구,공군군수사령부,52853195.0,,2016-10-11,,,구종우,,52850841.0,75.0811,화생방 환자 진료를 위한 군 병원 개선 방안 연구용역,제9691부대
비전통위협 국방대응체제 발전연구,국군재정관리단,,,2018-01-02,,,,,515190081.0,,군 급식 민간위탁 시범사업 성과분석 연구,군
35사단 동원훈련장 생활관 시설사업 선행연구 용역,해군본부,183011224.0,,2023-02-07,(사)국방시설연구협회,김혜진,진수빈,"서울특별시 용산구 한강대로211, 102동 1605호(한강로1가, 대우월드마크용산)",,,중소기업진흥 적용개발무기체계 적정군수지원방안연구,국군재정관리단
의무피복류 보급기준 및 품질개선에 대한 연구,국방부(운영지원과),142886267.0,94.3177,,(재)한국산업개발연구원,박정기,박계향,"서울특별시 용산구 청파로 40, 삼구빌딩 1815호(한강로3가)",,,항공기 RCS/IR Signature 추출 및 해석 연구,중앙행정기관
50년 함건조 사례분석 및 발전방안 정립 연구 용역,국방부(운영지원과),65246095.0,,2021-08-17,,,황병윤,,,,전투실험 설계 및 결과 분석 방법 연구용역,중앙행정기관
미래 육군비행장 발전계획 검증 연구 용역,육군본부,429252219.0,,2021-03-18,한양대학교 에리카산학협력단,한민구,황병윤,"서울특별시 용산구 한강대로109-0 (한강로2가),404호(용성비즈텔)",429280246.0,,AI 적용 무기효과 산출 고도화 연구,중앙행정기관
국방대 이전 효과 연구 용역,육군본부,204713819.0,,2021-11-03,주식회사 화이트스캔,김용섭,박민정,서울특별시 서초구 서초동1432-13 202,,,안보학술진흥연구용역(3.국내안보환경분석또는),국군재정관리단
항-16-069 자동면역분석기 시약 등 37종,제2879부대,,,2023-05-17,(재)한국해양전략연구소,김기순,,"서울특별시 강남구 테헤란로69길5(삼성동,DT센터)",275203924.0,90.5139,24년 기술연구용역(2),중앙행정기관
함정 근무장병 육상지원 등 기준 제·개정 연구용역,국방대학교,2883945.0,73.158,2021-10-20,,,김지혜,"서울특별시 용산구 청파로 40, 삼구빌딩 1815호(한강로3가)",2879432.0,73.1634,해군조직 및 갈등특성에 부합한 갈등관리 방안 연구,국군재정관리단
[24-육-117] AI기반 사격지휘체계 연구,공군작전사령부,422043798.0,88.2629,,한성대학교 산학협력단,권오형,최미락,"대전광역시 유성구 죽동로297번길68 (죽동) CNU프라자  701,702호",422088817.0,,23-중.장기 공군 군수정책 발전방향 연구 용역,제2062부대
해병대리더십교육성과측정체계개발연구용역,해군군수사령부,27019975.0,91.0186,2018-08-17,,,장재필,,,91.0202,사이버 위협수준 평가 신뢰도 향상방안 연구,국군재정관리단
방위력개선사업에 K-RMF 적용을 위한 방안연구,제2군단,94800019.0,94.6616,2023-06-09,,,,,94812811.0,94.6627,무기체계 인공지능 기술적용 JROC 작성지침 개정 연구,국군재정관리단
OO사단 등 부대개편부대이전사업 선행연구 용역,공군군수사령부,304162630.0,,,사단법인 통일안보전략연구소,노희영,,"경상남도 창원시 성산구 완암로50-0, 메카동 813호(성산동, SK테크노파크)",303995091.0,84.1858,SUPPRESSED,기관
사이버 자산정보 수집 분석체계 라이선스 구매,공군본부,,,,주식회사 플렉스시스템,오상석,신준호,부산광역시 동구 고관로62 (초량동),176308177.0,,23년 혈액가스 및 전해질분석기 구매,군
(연구소) 감정재료 구매,국방부조사본부,,90.4858,,한국법제연구원,윤진영,박진호,경기도 포천시 군내면 유교로163,103892366.0,90.4871,공군 군수지원 분야 발전방향 연구 용역,제2879부대
범국민 안보의식조사 연구용역,방위사업청(운영지원과),71096538.0,98.9535,,,,,,71133780.0,98.9511,그린캠프 개선 및 프로그램 개발 연구용역,중앙행정기관
미 해군 6.25전쟁 분석자료 번역 용역,해군군수사령부,302262709.0,86.1687,,쿤텍 주식회사,권택조,박한솔,"경기도 양주시 광적면 부흥로847, 431호(경기벤처타운)",,86.1638,(217215-D)디지털 포렌식 분석장비 교체,군
방산수출을 위한 DFAR(美 국방조달규정) 번역 및 연구,국방대학교,116210352.0,84.4275,2017-09-06,사단법인 안보경영연구원,전건욱,,"서울특별시 강남구 언주로527, 10층 (역삼동)",116408485.0,84.4262,SUPPRESSED,제2879부대
국방연구개발사업의 성과조사.분석 연구,국군재정관리단,16827373.0,92.0068,,충남대학교 산학협력단,주양효,전형준,"서울특별시 구로구 경인로53가길10, 5층 507호(구로동, 구로 대명벨리온 지식산업센터)",16823356.0,92.0076,특수 과학화 전술훈련장 선행연구 용역,국군재정관리단
활주로지역 배수로 개선 분석평가 및 선행연구 용역,국방부조사본부,2162165.0,,2022-05-29,주식회사 안보기술연구원,최아진,정기쁨,"경기도 성남시 분당구 탄천상로164, A동 2층 247호(구미동, 시그마2오피스텔)",2164208.0,,ArmyTIGER4.0네트워크정보유통능력분석연구용역,국군재정관리단
다원적 민주주의 사회의 장병 정훈교육 방향 연구,해군본부,,,2023-01-04,,,,,,87.8376,화생방 연구활동 기술용역 재료 초자 구매,국군재정관리단
(20G060-A)IP교환기및국방보안조사분석시스템금융리스,국방부(운영지원과),,90.8682,2022-03-23,주식회사도시경영연구원,박종재,김중곤,"서울특별시 금천구 가산디지털2로184, 10층 1017호(가산동, 벽산디지털밸리2차)",218213427.0,90.8652,(20G056-I)빅데이터 분석체계 구축사업 금융리스,중앙행정기관
한국형전투기를 위한 무장선정 최적화방안 연구용역,국군재정관리단,91008737.0,90.5783,2017-12-19,,박정기,,,91042136.0,,탄약 및 용기 레이저 제청 시스템 응용연구 용역,중앙행정기관
김해기지 항공교통관제 운영 개선방안 연구용역,육군교육사령부,,,2018-08-11,육군사관학교 산학협력단,,,,,,공군조직내 잠재갈등 분석 및 공군문화 발전방안 연구,군
잠수함 음탐 센서 케이블 다기능 검사기 연구용역,제2879부대,,97.2506,2022-10-22,서울대학교 산학협력단,홍영기,박계향,,51316452.0,,함정구조해석용 모델링 DB 개발 연구(2019H038-E),제3170부대
미래 육군비행장 발전계획 검증 연구 용역,국방부(운영지원과),,92.6999,2018-10-25,사단법인 안보경영연구원,전건욱,,"서울특별시 용산구 청파로 40, 삼구빌딩 1815호(한강로3가)",360832949.0,92.6976,함정 근무장병 육상지원 등 기준 제·개정 연구용역,중앙행정기관
항-16-069 자동면역분석기 시약 등 37종,제2879부대,320472487.0,96.3846,,,김진욱,,,320462945.0,,위치보고접속장치 통신회로카드 대체품 개발 연구용역,기관
근무주정 내항성 향상 함형 개발 연구,국군재정관리단,25101712.0,,2016-03-21,,,,,,94.1143,무인기술을 적용한 현용전력 극대화 방안 연구,군
화생방 환자 진료를 위한 군 병원 개선 방안 연구용역,국군의무사령부,,73.6374,,재단법인한국조달연구원,이영환,박계향,충청남도 논산시 양촌면 황산벌로1040,,73.6261,17년 전투발전 연구용역 과제 세미나 수행 용역,국군재정관리단
악성코드 수집분석체계 라이선스 구매,국군재정관리단,239714736.0,95.7135,2023-01-25,주식회사 보스테크,전옥녀,이신영,서울특별시 구로구 디지털로26길5-0 (구로동) 1404호,239749699.0,,고속상륙정(LSF-II) Batch-II 사업분석,제2879부대
국방분야 반도체 조사·분석 및 발전방안 연구,국군재정관리단,76263273.0,88.7533,2023-05-16,주식회사 현대리서치,한민구,,세종특별자치시  시청대로370 세종국책연구단지 사회정책동,76223351.0,88.7568,미래 합동특수작전사령부 창설 필요성 연구용역,군
정보분석낭 구성품 구매,공군본부,,90.7864,2022-12-30,,,김종환,"서울특별시 용산구 청파로 40, 삼구빌딩 1815호(한강로3가)",,90.787,사례분석을 통한 對아세안 국방협력 발전방안 연구,국군재정관리단
유도무기 품질인증사격시험 기준 정립 및 절차 연구,국군재정관리단,,92.734,,,,,,142174427.0,92.7313,그린캠프 개선 및 프로그램 개발 연구용역,군
무기체계 유형별 맞춤형 R&D 수행절차 연구,육군 제3808부대,353719376.0,,,지그인더스트리,고기종,이현정,"경상남도 창원시 성산구 완암로50, 넥스동 704호(성산동, SK테크노파크)",353599145.0,94.4185,예비군훈련 적정 보상비 연구,기관
죽변 비상활주로 민ㆍ민갈등 해소방안 연구,국방부(운영지원과),18132611.0,93.3766,2017-01-21,노브식스,김용수,김시나,"서울특별시 성북구 숭인로2길61-0 (길음동, 길음동동부센트레빌아파트) 103동 11층02호",18110563.0,93.3775,20-MTU엔진 PBL 비용대효과분석 및 성과지표 연구,중앙행정기관
EMP 방호시설 성능시험 방안 연구용역,공군본부,,,2016-12-31,주식회사 베테랑콤,김진욱,박소연,"서울특별시 성동구 왕십리로 222, 한양대학교 내 한양종합기술연구원 110호(행당동)",,82.5143,4차산업혁명 기술을 적용한 C4I체계 발전방안연구,국군재정관리단
(237472-F) 연구활동 재료 구매,국군재정관리단,5967933.0,,,(주)에프오알엠도시건축공간연구소,,유재웅,"서울특별시 송파구 법원로11길25-0, A동 1310호(문정동, 에이치비즈니스파크)",5953630.0,77.2432,디지털 정비공장 스마트팩토리 구축방안 연구 용역,중앙행정기관
