입찰공고번호,입찰공고차수,입찰공고명,업무구분명,계약체결형태명,계약체결방법명,낙찰자결정방법명,적격심사여부,공고기관명,공고기관코드,수요기관명,수요기관코드,낙찰하한율,예정가격,기초금액,추정가격,개찰일자,개찰시각,개찰결과구분명,최종낙찰금액,최종낙찰율,최종낙찰일자,최종낙찰업체명,최종낙찰업체대표자명,최종낙찰업체담당자명,최종낙찰업체사업자등록번호,최종낙찰업체주소
MCS0070,1,저소음용 백연방지 직교류형 냉각탑 제조설치 납품,물품,총액계약,일반경쟁,적격심사제,Y,계룡대근무지원단,1290286,계룡대근무지원단,1290286,87.995,113620034,114000000,104000000,2023-08-24,10:30:00,개찰완료,99982300,87.997,2023-08-24,(주)하이옥스,이영례,박영삼,410-81-65363,전라남도 나주시 동수농공단지길 123(동수동)
LDH0650,1,K200 오-링 등 10종 구매,물품,총액계약,제한경쟁,적격심사제,Y,제2879부대,ZD00347,제2879부대,ZD00347,87.995,17821440,17962000,16656305,2023-08-25,13:00:00,개찰완료,15772500,88.502,2023-08-25,선우테크,권은향,권은향,882-31-01098,"경상남도 창원시 의창구 반계로104-21 (팔용동, 벽산블루밍아파트B단지)103동701호"
LHQ0036,1,도시락,물품,단가계약,2단계경쟁(동시),최저가격제,N,제6619부대,1290300,제6619부대,1290300,0,49520218,49600000,45090909,2023-09-12,10:30:00,개찰완료,8000,0.016,2023-09-12,주식회사 경북캐터링,김말예,박임식,502-81-41942,대구광역시 동구 반야월북로2길10-0 (율암동)
SFC0041,2,해병 00부대 재배치 및 신기지 구상 관련 연구,용역,총액계약,2단계경쟁(동시),최저가격제,N,제9691부대,ZD00152,제9691부대,ZD00152,0,41495552,41272003,37720000,2023-03-31,10:30:00,개찰완료,26140000,62.994,2023-04-13,사단법인 안보경영연구원,전건욱,조대현,120-82-07415,"서울특별시 강남구 언주로527, 10층 (역삼동)"
UAC0010,1,23-3 디지털 인쇄용지 2종 구매,물품,총액계약,제한경쟁,적격심사제,Y,국방출판지원단,ZD00908,국방출판지원단,ZD00908,87.995,48373156,48271460,44778727,2023-03-30,11:00:00,개찰완료,42674174,88.218,2023-03-30,다담시스 주식회사,장근수,장근수,736-86-02265,서울특별시 금천구 가산디지털1로1 (가산동) 1208호
SCF0208,1,(긴급)파이프 금속제 등 32종,물품,총액계약,제한경쟁,적격심사제,Y,해군군수사령부,ZD00289,해군군수사령부,ZD00289,87.995,25772668,26059000,24164654,2023-04-25,10:30:00,개찰완료,23689600,91.917,2023-04-25,동우철강(주),김수근,김수근,608-81-39050,"경상남도 창원시 마산회원구 봉암공단6길75-0 (봉암동, 동우철강)"
UMM0144,1,(23G005-H)23년 00병원 전산장비 유지보수 용역,용역,총액계약,제한경쟁,적격심사제,Y,국군재정관리단,ZD00303,국군재정관리단,ZD00303,87.745,79650110,79121052,117875381,2023-04-28,11:00:00,개찰완료,69910800,87.772,2023-04-28,이주씨스템(주),이복균,홍미선,118-81-14949,"서울특별시 영등포구 가마산로90길22, 2층"
UMM0216,1,23-D-체력단련장 코스관리장비 구매,물품,총액계약,일반경쟁,적격심사제,Y,국군재정관리단,ZD00303,국군재정관리단,ZD00303,82.995,816513159,812640000,778017272,2023-05-03,11:00:00,개찰완료,743490000,91.056,2023-05-03,보라통상 주식회사,박유용,이인복,119-81-02844,"경기도 용인시 기흥구 흥덕중앙로 120, 유-타워 3013호(영덕동)"
SFG0063,1,니퍼 등 99품목 구매,물품,총액계약,제한경쟁,적격심사제,Y,제9181부대,ZD00151,제9181부대,ZD00151,87.995,27183049,27122300,25391818,2023-05-23,10:30:00,개찰완료,23919776,87.995,2023-05-23,스타드림,선찬규,선찬규,568-28-01566,"경기도 안산시 상록구 해양4로31, 112동 1302호(사동, 그랑시티자이)"
LQG0058,1,서초훈련대 교전장비 유지보수 용역,용역,총액계약,제한경쟁,적격심사제,Y,육군 52보병사단,ZD00273,육군 52보병사단,ZD00273,87.745,146770278,145295000,132545454,2023-05-25,10:30:00,개찰완료,128869180,87.803,2023-05-25,완전정보통신 주식회사,정현자,박순철,402-81-29236,전라북도 전주시 완산구 하거마2길22-4 (삼천동1가)
LHQ0037,1,예비군총기 자동화관리 RFID 시스템 구축,물품,총액계약,일반경쟁,적격심사제,Y,제6619부대,1290300,제6619부대,1290300,87.995,35803118,36050028,33530381,2023-09-05,10:30:00,개찰완료,31518150,88.031,2023-09-06,진성네트웍스 주식회사,박미영,김유민,301-86-25612,충청북도 진천군 진천읍 원덕로242
LFC0016,1,23년 육훈소 가공후식(컵형 아이스크림)구매,물품,총액계약,일반경쟁,적격심사제,Y,육군훈련소,ZD00010,육군훈련소,ZD00010,87.995,158145126,156997500,142725000,2023-03-28,10:30:00,개찰완료,139208179,88.025,2023-03-28,아름상사,이지윤,이지윤,211-23-68711,"서울특별시 송파구 양산로12 지하1층 108호 (거여동,세신거여훼밀리타운)"
HCF0099,1,23-A-16 충전 및 시험 유닛  질소용 구매,물품,총액계약,제한경쟁,적격심사제,Y,공군군수사령부,ZD00306,공군군수사령부,ZD00306,87.995,30883579,31075000,28815000,2023-04-27,10:30:00,개찰완료,27177670,88,2023-04-27,윤서상사,이민수,이민수,308-23-00956,"서울특별시 용산구 이촌로65가길51-0 (이촌동, 한가람아파트) 214-2103"
SCF0297,1,(긴급) 표시기  방위-방향용 1종,물품,총액계약,제한경쟁,적격심사제,Y,해군군수사령부,ZD00289,해군군수사령부,ZD00289,87.995,15160539,15196000,14090909,2023-06-07,10:30:00,개찰완료,14437500,95.23,2023-06-07,제일테크,김문길,김문길,182-37-00235,부산광역시 사하구 다대로613-0 (다대동) 자유마트 220호
LDG0092,1,11차-대(세종)병영식당 개선공사-관급자재(케이블),물품,총액계약,제한경쟁,적격심사제,Y,육군 제3808부대,ZD00086,육군 제3808부대,ZD00086,87.995,86357649,86295000,84070000,2023-07-18,10:30:00,개찰완료,76136430,88.164,2023-07-18,아라온정보통신 주식회사,유연선,유연선,301-86-07477,"세종특별자치시  부강면 부강4길19 , 1층"
LGP0213,1,23-2차 TICN제어장치전원공급기 외주정비(3군단 기타),용역,총액계약,제한경쟁,적격심사제,Y,제5378부대,ZD00217,제5378부대,ZD00217,87.745,149011830,150000000,136363636,2023-07-21,11:00:00,개찰완료,131822000,88.464,2023-07-21,주식회사 에이치에스해성,정길룡,양미리,230-87-01052,경상북도 구미시 수출대로5길50-21 (공단동)
LGP0222,1,천일염,물품,단가계약,제한경쟁,적격심사제,Y,제5378부대,ZD00217,제5378부대,ZD00217,87.995,3071,3050,27766090,2023-07-21,11:00:00,개찰완료,2873,93.567,2023-07-21,한밭상사,탁순덕,탁순덕,227-07-91070,강원도 속초시 도리원길18-0 (노학동)
HCF0181,1,[KF-16 창정비 자재]연마제 구매,물품,총액계약,제한경쟁,적격심사제,Y,공군군수사령부,ZD00306,공군군수사령부,ZD00306,87.995,94812005,94509804,87636363,2023-09-07,10:30:00,개찰완료,83452063,88.018,2023-09-07,주식회사 에스엠플래닛,조현선,조현선,606-86-62996,충청남도 아산시 배방읍 희망로46번길45-29
LHK0007,1,23-강원-오수-2 설계용역,용역,총액계약,2단계경쟁(동시),최저가격제,N,제2군단,ZD00407,제2군단,ZD00407,0,44019586,44109000,40099090,2023-04-17,10:30:00,개찰완료,0,0,2023-04-17,이디에스주식회사,이재홍,이재홍,126-81-98799,"서울특별시 서초구 서초대로33길101-9, 101동 비202호(방배동)"
UMM0095,1,23-N-동해 연안 해저작전환경조사 용역(23H024-H),용역,총액계약,일반경쟁,적격심사제,Y,국군재정관리단,ZD00303,국군재정관리단,ZD00303,82.995,654160625,656580000,608836363,2023-03-22,11:00:00,개찰완료,543999000,83.159,2023-03-22,주식회사 그린블루,김정욱,정세한,241-81-00920,"경기도 의왕시 이미로40, 제에이동 723호(포일동, 인덕원아이티밸리)"
SCF0102,1,수중용 캠 1종 구매,물품,총액계약,제한경쟁,적격심사제,Y,해군군수사령부,ZD00289,해군군수사령부,ZD00289,87.995,74009620,74000000,69377636,2023-03-28,10:30:00,개찰완료,65124770,87.995,2023-03-28,에스아이마켓,홍성일,홍성일,276-11-01918,"경기도 구리시 동구릉로85번길17 (인창동, 아름마을원일아파트) 105동 1201호"
SCF0104,1,공기흡입관 등 6종 구매,물품,총액계약,제한경쟁,적격심사제,Y,해군군수사령부,ZD00289,해군군수사령부,ZD00289,87.995,44146800,44000000,44261963,2023-03-28,10:30:00,개찰완료,38851919,88.006,2023-03-28,주식회사 한로드이엔씨,송태진,송새마,506-81-70037,경상북도 포항시 북구 삼흥로502번길25-15 (흥해읍)
LCF0258,1,밸브 솔레노이드용 등 3항목 구매(자주포),물품,총액계약,제한경쟁,적격심사제,Y,육군군수사령부,1290307,육군군수사령부,1290307,87.995,236918097,236551470,219347727,2023-04-04,10:30:00,개찰완료,208711720,88.094,2023-04-04,대현테크,전현규,전현규,770-43-00275,부산광역시 강서구 평강로171번길259-0 (대저1동)
UMM0113,1,(236159-E) 불모지작전 경감자재(야자매트) 제조,물품,총액계약,제한경쟁,적격심사제,Y,국군재정관리단,ZD00303,국군재정관리단,ZD00303,87.995,205230052,205754460,190790500,2023-04-20,11:00:00,개찰완료,180990270,88.188,2023-04-20,시흥용사촌안흥합성 주식회사,허감,오준석,134-81-16314,경기도 안산시 단원구 첨단로181번안길13-0 (성곡동)
UMM0138,1,(236146-D)전자충격기 안전검사 장비 구매,물품,총액계약,일반경쟁,적격심사제,Y,국군재정관리단,ZD00303,국군재정관리단,ZD00303,82.995,254227397,254901960,236363636,2023-04-28,11:00:00,개찰완료,211172350,83.064,2023-04-28,주식회사 초이,정진,정진,667-88-01964,"경기도 군포시 용호2로61, 203-101호(당동, 무광프라자)"
SCF0176,1,여군 흑단화 등 2종 구매,물품,총액계약,제한경쟁,적격심사제,Y,해군군수사령부,ZD00289,해군군수사령부,ZD00289,87.995,48698765,49000000,46081818,2023-05-03,10:30:00,개찰완료,42988000,88.273,2023-05-03,(주)한양어패럴,심홍규,김병호,113-86-80570,서울특별시 구로구 경인로53길90-0  1108호(구로동)
UMM0165,1,(236175-D)체력단련장 운영용 카트 배터리 5종 구매,물품,총액계약,제한경쟁,적격심사제,Y,국군재정관리단,ZD00303,국군재정관리단,ZD00303,87.995,84963909,84683862,78525036,2023-05-09,11:00:00,개찰완료,74763994,87.995,2023-05-09,투피에스(TWOPS),김동호,김동호,292-27-01449,"인천광역시 부평구 열우물로90, 119동 1703호(십정동, 더샵부평센트럴시티)"
LDH0585,1,발칸 스페이서 등 16종 구매,물품,총액계약,제한경쟁,적격심사제,Y,제2879부대,ZD00347,제2879부대,ZD00347,87.995,5922018,5935000,5503539,2023-08-17,13:00:00,개찰완료,5230344,88.32,2023-08-17,다연테크,홍다연,홍다연,279-16-02212,"부산광역시 부산진구 동평로218, 104동 8층 802호(부암동, 일동미라주 아파트)"
UAC0020,1,23-D-디지털후가공시스템 구매,물품,총액계약,일반경쟁,적격심사제,Y,국방출판지원단,ZD00908,국방출판지원단,ZD00908,82.995,975423295,978920000,907727272,2023-08-17,11:00:00,개찰완료,898817200,92.146,2023-08-17,주식회사 정성글로벌,정윤성,정윤성,653-81-01990,경기도 고양시 일산동구 고봉로678번길33-0 (설문동) A동
LIK0092,1,23년 ASP 방화지대 구축 2차 용역,용역,총액계약,제한경쟁,적격심사제,Y,제2217부대,ZD01107,제2217부대,ZD01107,87.995,27826305,27851820,25319836,2023-08-17,11:00:00,개찰완료,24570000,88.297,2023-08-17,주식회사 일산이엔지,이인재,윤선영,224-81-40460,"충청북도 충주시 대가미6길20, 103(칠금동)"
SCF0136,1,전치 증폭기 등 4종 구매,물품,총액계약,제한경쟁,적격심사제,Y,해군군수사령부,ZD00289,해군군수사령부,ZD00289,87.995,28202876,28000000,26863636,2023-04-13,10:30:00,개찰완료,24876360,88.205,2023-04-13,라이핏사이언스,신종걸,신종걸,629-14-00619,인천광역시 남동구 은봉로52-0 (논현동) NIC지식산업센터 1013호
LBA0035,1,23년 공기청정기 필터 제조 구매,물품,총액계약,제한경쟁,적격심사제,Y,제2167부대,ZD00053,제2167부대,ZD00053,87.995,52061726,51776000,47069090,2023-04-13,10:30:00,개찰완료,45833650,88.037,2023-04-13,두영크린테크,윤영식,윤영식,137-18-51617,인천광역시 동구 봉수대로96번길62-0 (송림동)
MDD0062,1,2023 국군수도병원 의료기재(봉합사 93품목) 구매,물품,총액계약,제한경쟁,적격심사제,Y,국군수도병원,ZD00236,국군수도병원,ZD00236,87.995,117869884,117437210,109503209,2023-04-14,17:00:00,개찰완료,109216610,92.658,2023-04-17,(주)도원씨앤씨,김경호,박회영,408-81-72992,전라남도 화순군 화순읍 만연중앙길19
UMM0184,2,23-N-연합지속지원훈련 선박 임차 용역,용역,총액계약,일반경쟁,적격심사제,Y,국군재정관리단,ZD00303,국군재정관리단,ZD00303,82.995,1022343950,1019600000,945454545,2023-04-25,11:00:00,개찰완료,922200000,90.204,2023-04-25,씨제이대한통운 주식회사,강신호,정성욱,110-81-05034,"서울특별시 종로구 종로5길7, Tower 8"
UMM0191,1,23-M-페인트류 구매,물품,총액계약,제한경쟁,적격심사제,Y,국군재정관리단,ZD00303,국군재정관리단,ZD00303,87.995,56407475,56050000,51976363,2023-04-20,11:00:00,개찰완료,56000000,99.277,2023-04-20,에스케이에스페인트 주식회사,성원열,김지원,201-81-45889,전라북도 군산시 중가도길106-0 (오식도동)
HCL0037,1,23-공군사관학교 제초 용역,용역,총액계약,제한경쟁,적격심사제,Y,공군사관학교,7002962,공군사관학교,7002962,87.745,189913392,189096000,187520909,2023-04-18,13:00:00,개찰완료,166731000,87.793,2023-04-18,주식회사 남평건설,윤정로,이영숙,317-81-07540,충청북도 청주시 서원구 2순환로1823-0 (장성동)
SCF0143,1,샤워기헤드 등 4품목 구매,물품,총액계약,제한경쟁,적격심사제,Y,해군군수사령부,ZD00289,해군군수사령부,ZD00289,87.995,11076994,11000000,10949427,2023-04-18,10:30:00,개찰완료,9747320,87.996,2023-04-18,와이케이(YK)컴퍼니,강선희,강선희,161-27-00210,"경상남도 김해시 삼안로264, 107동 602호(삼방동, 화인아파트)"
LHR0029,1,23년 훈련관리체계 및 관제장비 정비 용역,용역,총액계약,일반경쟁,적격심사제,Y,제5019부대,ZD00102,제5019부대,ZD00102,87.745,110534108,110460000,100418181,2023-05-17,10:30:00,개찰완료,97056058,87.806,2023-05-17,신아시스템 주식회사,신장화,신장화,609-81-73686,"경상남도 창원시 의창구 읍성로 110,  신아빌101호(소답동)"
UMM0255,1,23-N-00부대 정수장 및 수원지 제초용역(23H079-H),용역,총액계약,제한경쟁,적격심사제,Y,국군재정관리단,ZD00303,국군재정관리단,ZD00303,87.995,86379234,85570000,83615454,2023-05-18,11:00:00,개찰완료,76427000,88.478,2023-05-18,주식회사 금강휴랜드,강지현,강지현,545-87-01274,경상남도 진주시 진성면 진성로464번길22-1
LBB0032,2,23년 진지공사용 폐타이어 처리 수송업체 계약,용역,총액계약,일반경쟁,적격심사제,Y,육군제7789부대,ZD00074,육군제7789부대,ZD00074,84.245,103763300,102941176,95454545,2023-06-07,10:30:00,개찰완료,87661983,84.482,2023-06-08,대원종합상사(울산),김철구,김동우,610-02-31304,울산광역시 울주군 웅촌면 대복동천로 62()
MDI0008,1,노후 출입통제시스템 교체,물품,총액계약,제한경쟁,적격심사제,Y,제7016부대,ZD00220,제7016부대,ZD00220,87.995,380214071,380179195,348707272,2023-08-30,11:00:00,개찰완료,334649080,88.015,2023-08-30,(주)지아이테크놀러지,홍영우,최재희,106-81-78635,"서울특별시 금천구 가산디지털1로 145, 에이스하이앤드타워 3차 512호(가산동)"
LDH0655,1,(일장) 교량가설단정 스위치 유동식 등 29종 구매,물품,총액계약,제한경쟁,적격심사제,Y,제2879부대,ZD00347,제2879부대,ZD00347,87.995,18069466,18224000,16899443,2023-09-01,13:00:00,개찰완료,18000000,99.615,2023-09-01,진광사,최진욱,최진욱,615-16-41032,경상남도 김해시 진영읍 진영리1611-3 중흥s클래스 119-105
SCG0079,1,HDMI 광송신기 등 2종,물품,총액계약,제한경쟁,적격심사제,Y,해군본부,1290326,해군본부,1290326,87.995,3221334,3230000,3000000,2023-08-31,11:00:00,개찰완료,2838313,88.109,2023-08-31,주식회사 씨티원 충남,조영숙,강현구,795-87-01414,"충청남도 계룡시 장안로39, 303호 (금암동)"
MDD0045,1,2023 국군수도병원 물탱크 청소 용역,용역,총액계약,제한경쟁,적격심사제,Y,국군수도병원,ZD00236,국군수도병원,ZD00236,87.745,11950054,11880000,12000000,2023-04-14,11:00:00,개찰완료,10485590,87.745,2023-04-17,탱크토탈크린,김미진,김미진,314-10-79744,대전광역시 중구 유천로16-0 (유천동)
MDD0073,2,국군수도병원 방사선장비운영소모품 14품목 구매,물품,총액계약,제한경쟁,적격심사제,Y,국군수도병원,ZD00236,국군수도병원,ZD00236,87.995,147378270,148634000,140721818,2023-04-19,17:00:00,개찰완료,129702000,88.006,2023-04-20,씨앤케이텍스(C&K TEX),장우성,장우성,825-25-00455,"인천광역시 미추홀구 인주대로57번길17, 1001호(숭의동, 삼성타워)"
UMM0204,1,23-N-펌프 공수식(비상소화펌프) 구매,물품,총액계약,일반경쟁,적격심사제,Y,국군재정관리단,ZD00303,국군재정관리단,ZD00303,82.995,247009030,245090000,227272727,2023-04-25,11:00:00,개찰완료,205271228,83.102,2023-04-25,주식회사 승지산업,임태경,임태경,719-87-00857,"경기도 평택시 진위면 진위2산단로15-20, 5층 503호"
UMM0210,1,(23F093-I)방화지대 구축용역(제천 충주),용역,총액계약,일반경쟁,적격심사제,Y,국군재정관리단,ZD00303,국군재정관리단,ZD00303,87.995,473314857,473838235,439377272,2023-05-25,11:00:00,개찰완료,416503000,87.997,2023-05-25,청풍임업주식회사,이종건,이종건,682-87-00405,"충청북도 제천시 숭의로26, 2층 203호(화산동)"
HDP0032,1,건설기계 모의운전 연습기(로더전용) 1종(23-051),물품,총액계약,제한경쟁,적격심사제,Y,공군제19전투비행단,ZD00189,공군제19전투비행단,ZD00189,87.995,209308862,209000000,190000000,2023-05-24,11:00:00,개찰완료,185233000,88.497,2023-05-26,제이앤제이,송옥주,송옥주,790-05-01112,"충청북도 청주시 상당구 산성로98번길23 (용담동,석훈빌딩) 7층7141호"
SCH0059,1,AI유무인 복합체계 활용 방안 연구,용역,총액계약,2단계경쟁(동시),최저가격제,N,해군작전사령부,ZD00137,해군작전사령부,ZD00137,0,34041988,34300000,31818181,2023-06-13,10:00:00,개찰완료,27440000,80.606,2023-06-13,(사)21세기군사연구소,김진욱,박계향,108-82-05061,"서울특별시 금천구 가산디지털2로184, 10층 1017호(가산동, 벽산디지털밸리2차)"
SCF0279,1,(긴급)윈치세트 1종,물품,총액계약,제한경쟁,적격심사제,Y,해군군수사령부,ZD00289,해군군수사령부,ZD00289,87.995,8155501,8235000,7636363,2023-05-25,10:30:00,개찰완료,7193190,88.2,2023-05-25,에코아이엔티(ECHO INT),이효정,이효정,145-35-00396,"인천광역시 중구 두미포로112, 117동 1층 103호(중산동, e편한세상 영종국제도시 오션하임)"
SCH0060,2,부대지휘 설문 제도 개선 연구,용역,총액계약,2단계경쟁(동시),최저가격제,N,해군작전사령부,ZD00137,해군작전사령부,ZD00137,0,39106823,39200000,36363636,2023-07-07,10:00:00,개찰완료,35900000,91.799,2023-07-07,(사)한국전략문제연구소,박정기,박병희,106-82-05842,"서울특별시 용산구 청파로 40, 삼구빌딩 1815호(한강로3가)"
EHF0156,1,23년 유도무기 케이블조립체류,물품,총액계약,일반경쟁,적격심사제,Y,방위사업청,1690000,방위사업청,1690000,82.995,452585557,451741000,0,2023-08-07,10:30:00,개찰완료,380999000,84.182,2023-08-07,연합정밀(주),김은주,노철,312-81-09219,충청남도 천안시 동남구 목천읍 학수소사길219-27
LGI0086,1,마카롱,물품,단가계약,제한경쟁,적격심사제,Y,제3130부대,ZD01109,제3130부대,ZD01109,87.995,2947,2941,88832727,2023-07-11,10:30:00,개찰완료,2600,88.223,2023-07-12,주식회사 씨케이하우스,김재춘,김남필,129-86-86040,"경기도 성남시 중원구 사기막골로105번길27, 410호,411호,412호(상대원동, 중앙인더스피아3차)"
LDA0023,1,00부대 영상정보체계 교체사업(리스물건),물품,총액계약,일반경쟁,적격심사제,Y,지상작전사령부,ZD00279,지상작전사령부,ZD00279,82.995,538343407,544118000,505361890,2023-09-07,10:30:00,개찰완료,447033800,83.038,2023-09-13,(주)상건,서상진,서성진,224-81-25227,강원특별자치도 원주시 번재길165-15 (봉산동)
SCF0090,1,온도계  자체표시식 등 4종 구매,물품,총액계약,제한경쟁,적격심사제,Y,해군군수사령부,ZD00289,해군군수사령부,ZD00289,87.995,3595893,3600000,3360000,2023-03-21,10:30:00,개찰완료,3180000,88.434,2023-03-21,훈엠알오,정성훈,박신효,668-54-00721,경상남도 창원시 성산구 중앙대로61번길4-0 (중앙동) 3층 301호
LCF0049,1,렌치 오픈엔드형 등 2항목 구매(통신공구),물품,총액계약,제한경쟁,적격심사제,Y,육군군수사령부,1290307,육군군수사령부,1290307,87.995,2200832,2184509,2025636,2023-03-21,10:30:00,개찰완료,1937190,88.02,2023-03-21,지앤와이일렉텍(주),김보영,김양기,113-81-89367,서울특별시 구로구 경인로53길15-0 (구로동) 중앙유통단지 가동 3116호
UMM0102,1,23-D-인쇄재료 122종 구매(2310014-D),물품,총액계약,일반경쟁,적격심사제,Y,국군재정관리단,ZD00303,국군재정관리단,ZD00303,82.995,1030766278,1034540000,959308118,2023-03-24,11:00:00,개찰완료,856011818,83.046,2023-03-24,그린코리아주식회사,유용섭,유진주,135-86-11433,경기도 화성시 배양길53-6 (배양동)
LKS0035,1,23년 계룡스파텔 식자재 통합구매,물품,총액계약,2단계경쟁(동시),최저가격제,N,육군인사사령부,ZD00788,육군인사사령부,ZD00788,0,761210276,750919147,696306845,2023-04-27,10:30:00,개찰완료,719215341,94.483,2023-04-27,푸디스트 주식회사,유주열,성진,711-81-01637,서울특별시 용산구 청파로363(서계동)
UMM0207,1,23-N-모범장병 및 군무원 국내시찰 용역,용역,총액계약,제한경쟁,적격심사제,Y,국군재정관리단,ZD00303,국군재정관리단,ZD00303,87.745,118593550,118080000,111272727,2023-04-27,11:00:00,개찰완료,104359100,87.997,2023-04-27,주식회사 파라다이스투어,백금순,양자윤,541-88-00760,"울산광역시 남구 왕생로86번길13-0 (달동), 202호"
UMM0384,1,23-D-터널세차기 구매설치,물품,총액계약,제한경쟁,적격심사제,Y,국군재정관리단,ZD00303,국군재정관리단,ZD00303,87.995,194413963,195250000,186800000,2023-07-26,11:00:00,개찰완료,171811237,88.373,2023-07-26,주식회사 에스엠플래닛,조현선,조현선,606-86-62996,충청남도 아산시 배방읍 희망로46번길45-29
MCD0053,2,23년 친선 국방사절단 방한 행사 용역,용역,총액계약,협상에의한계약(전자),협상,N,국방부(운영지원과),1290000,국방부(운영지원과),1290000,,100000000,,90909090,2023-08-14,11:00:00,개찰완료,97890000,97.89,2023-08-23,주식회사 선광월드와이드,신준섭,석민수,753-87-00764,서울특별시 영등포구 국회대로70길18-0 (여의도동) 한양빌딩 11층4호
LCF0620,1,회로카드 조립체 등 6항목 제조(궤도-027),물품,총액계약,제한경쟁,적격심사제,Y,육군군수사령부,1290307,육군군수사령부,1290307,87.995,160798435,161139342,149576776,2023-09-07,11:30:00,개찰완료,142124000,88.386,2023-09-07,탑앤케이코리아 주식회사,최석진,최석진,124-87-57339,부산광역시 강서구 공항로1409번길61-5 (대저1동)
MDG0166,2,[춘천병원 개편] 관급자재(안내설비) 설치 납품,물품,총액계약,제한경쟁,적격심사제,Y,국군의무사령부,1290291,국군의무사령부,1290291,87.995,60823538,60735000,55213636,2023-09-11,11:00:00,개찰완료,53521740,87.995,2023-09-11,주식회사 미래정보기술,신동운,신운철,223-81-12850,강원특별자치도 홍천군 홍천읍 갈마로77
LHQ0043,1,23년 제초관리 용역(김해지역),용역,총액계약,제한경쟁,적격심사제,Y,제6619부대,1290300,제6619부대,1290300,87.745,9343022,9369450,8713609,2023-09-12,10:30:00,개찰완료,8199500,87.76,2023-09-12,주식회사 들꽃조경,양종호,양종호,401-88-00652,경상남도 하동군 진교면 대전방길28-0
LBA0045,1,LPG,물품,단가계약,제한경쟁,적격심사제,Y,제2167부대,ZD00053,제2167부대,ZD00053,82.995,1720,1725,2415737361,2023-04-26,10:30:00,개찰완료,1435,83.416,2023-04-26,(주)동원에너지산업,유영민,유영민,701-87-00045,강원도 횡성군 횡성읍 학곡리567-24
UMM0169,1,(236125-E) 155밀리 탄두 팔레트 5종 제조,물품,총액계약,일반경쟁,적격심사제,Y,국군재정관리단,ZD00303,국군재정관리단,ZD00303,82.995,572986721,572580270,578899981,2023-05-09,11:00:00,개찰완료,514000000,89.705,2023-05-09,전일목재산업 주식회사,김병진,김신일,405-81-07677,전라북도 김제시 백구면 금백로 1138()
LDG0043,1,천마  신궁 유도탄 군직정비용 수리부속 제조,물품,총액계약,일반경쟁,적격심사제,Y,육군 제3808부대,ZD00086,육군 제3808부대,ZD00086,82.995,379771074,380474380,345885800,2023-05-10,10:30:00,개찰완료,323000000,85.051,2023-05-10,(주)케이엠이엔지,김광호,천은경,513-81-53526,경상북도 구미시 산동읍 첨단기업7로98-40
EBB0267,1,덮개  사령관 지휘소 지붕용,물품,총액계약,제한경쟁,적격심사제,Y,방위사업청,1690000,방위사업청,1690000,,1295483752,1295922000,0,2023-06-30,15:00:00,개찰완료,1148445000,88.649,2023-06-30,삼덕상공(주),김권기,구자홍,104-81-00766,서울특별시 중구 퇴계로12길 492층
EBB0289,1,장비커버류(기동 총포 통신),물품,총액계약,제한경쟁,적격심사제,Y,방위사업청,1690000,방위사업청,1690000,,3680915694,3682840000,0,2023-07-12,11:00:00,개찰완료,3248264880,88.246,2023-07-12,삼부산업 주식회사,노석우,안세룡,126-81-13621,경기도 광주시 옥토골길33-44 (태전동)
UMM0333,1,(237010-H)과학화 출입통제시스템 구축사업,물품,총액계약,제한경쟁,적격심사제,Y,국군재정관리단,ZD00303,국군재정관리단,ZD00303,87.995,387265291,386432352,358328181,2023-06-27,14:30:00,개찰완료,340972450,88.046,2023-06-27,HF테크,김영식,이솔이,360-10-00314,"세종특별자치시  조치원읍 번영1길46, 301호, 302호"
UMM0348,1,23-N-백상어 실사용 표적 제조 설치,물품,총액계약,일반경쟁,적격심사제,Y,국군재정관리단,ZD00303,국군재정관리단,ZD00303,82.995,186374256,186120000,198325000,2023-07-05,11:00:00,개찰완료,182390000,97.862,2023-07-05,우주산업플랜트 주식회사,최창식,배원호,609-86-05878,경상남도 창원시 의창구 봉강가술로537번길42-0 (대산면)
LKT0083,1,23년 9~10월 부대조달 급식품목(식육가공품) 구매,물품,총액계약,일반경쟁,적격심사제,Y,제1989부대,ZD00011,제1989부대,ZD00011,82.995,192091525,189393333,175619272,2023-08-18,13:30:00,개찰완료,159493650,83.03,2023-08-18,주식회사 홍익식품,이상훈,이상훈,201-86-46243,경기도 시흥시 계수로126번길29-19 (계수동)
SCF0376,1,녹음기-재생기류  신호자료용 등 13품목 구매,물품,총액계약,일반경쟁,적격심사제,Y,해군군수사령부,ZD00289,해군군수사령부,ZD00289,82.995,488015174,490000000,484089636,2023-08-17,10:30:00,개찰완료,482650000,98.9,2023-08-17,주식회사 유니메인,박진우,박진우,140-81-69140,경기도 시흥시 서울대학로59-20 701호 (배곧동)
LGP0242,1,23-4차 식자재 다수품목(경기 서부),물품,단가계약,일반경쟁,적격심사제,Y,제5378부대,ZD00217,제5378부대,ZD00217,82.995,1423811,1417113,1288284,2023-08-22,11:00:00,개찰완료,1184810,83.213,2023-08-22,주식회사 아름상사,박정석,박정석,670-88-01470,경기도 화성시 동탄광역환승로63 (오산동)
